1	0.169918
1	0.477115
1	0.0860072
1	0.371496
1	0.0211376
1	0.279233
1	0.583179
1	0.233157
1	0.756047
1	0.257893
1	0.584917
1	0.0839539
1	0.754052
1	0.686006
1	0.213852
1	0.12096
1	0.840005
1	0.765764
1	0.99461
1	0.813285
1	0.0534795
1	0.985475
1	0.251365
1	0.48153
1	0.0178591
1	0.259028
1	0.135893
1	0.74877
1	0.159098
1	0.399912
1	0.343229
1	0.845767
1	0.853705
1	0.279945
1	0.925213
1	0.781925
1	0.861151
1	0.260434
1	0.0881118
1	0.704587
1	0.760044
1	0.213132
1	0.992311
1	0.08691
1	0.108891
1	0.441541
1	0.0491585
1	0.902376
1	0.646132
1	0.0600852
1	0.378223
1	0.823965
1	0.891774
1	0.598408
1	0.449376
1	0.359
1	0.28185
1	0.698306
1	0.646457
1	0.296364
1	0.631016
1	0.408033
1	0.867266
1	0.969434
1	0.857892
1	0.618143
1	0.289012
1	0.662891
1	0.00857281
1	0.20874
1	0.205957
1	0.520307
1	0.568725
1	0.292556
1	0.170204
1	0.016809
1	0.662566
1	0.063329
1	0.476671
1	0.390382
1	0.203023
1	0.934629
1	0.925113
1	0.288776
1	0.492619
1	0.339593
1	0.517432
1	0.667245
1	0.696941
1	0.434761
1	0.715792
1	0.0151544
1	0.445521
1	0.407734
1	0.660507
1	0.115197
1	0.388825
1	0.744077
1	0.547204
1	0.53464
1	0.591109
1	0.997593
1	0.567149
1	0.169572
1	0.30964
1	0.8827
1	0.456171
1	0.635123
1	0.0501789
1	0.139451
1	0.96578
1	0.810467
1	0.251623
1	0.101164
1	0.310463
1	0.069179
1	0.900721
1	0.430544
1	0.859845
1	0.784065
1	0.578337
1	0.510307
1	0.691486
1	0.690562
1	0.565705
1	0.625262
1	0.914133
1	0.192492
1	0.772541
1	0.71965
1	0.382825
1	0.235575
1	0.375113
1	0.240384
1	0.183448
1	0.963389
1	0.563972
1	0.686339
1	0.348267
1	0.982161
1	0.996851
1	0.99756
1	0.115081
1	0.138084
1	0.13734
1	0.0763337
1	0.756733
1	0.666051
1	0.245636
1	0.493584
1	0.836627
1	0.282516
1	0.391556
1	0.976671
1	0.597873
1	0.11728
1	0.405918
1	0.494909
1	0.133259
1	0.627778
1	0.504389
1	0.772209
1	0.730928
1	0.101884
1	0.644312
1	0.696163
1	0.223644
1	0.787386
1	0.152479
1	0.412367
1	0.820766
1	0.812555
1	0.339023
1	0.663318
1	0.461279
1	0.0761195
1	0.644822
1	0.143016
1	0.538846
1	0.348534
1	0.218148
1	0.000519626
1	0.418092
1	0.570499
1	0.948539
1	0.0657457
1	0.643175
1	0.358985
1	0.0757239
1	0.535423
1	0.449731
1	0.103727
1	0.118962
1	0.611366
1	0.100181
1	0.795605
1	0.523842
1	0.511267
1	0.797055
1	0.378119
1	0.991762
1	0.176616
1	0.272703
1	0.429182
1	0.741074
1	0.404764
1	0.545898
1	0.305815
1	0.153048
1	0.77263
1	0.372188
1	0.431311
1	0.491955
1	0.057243
1	0.347272
1	0.553785
1	0.174066
1	0.570868
1	0.859456
1	0.906471
1	0.81917
1	0.31234
1	0.692754
1	0.0718629
1	0.88035
1	0.706779
1	0.277269
1	0.781127
1	0.749593
1	0.296905
1	0.744858
1	0.122812
1	0.0208381
1	0.613612
1	0.109236
1	0.915526
1	0.107241
1	0.86263
1	0.239803
1	0.0111189
1	0.110727
1	0.508371
1	0.683425
1	0.700333
1	0.0906806
1	0.52428
1	0.810144
1	0.322474
1	0.442486
1	0.439049
1	0.875386
1	0.734235
1	0.649369
1	0.486271
1	0.217315
1	0.0386292
1	0.29269
1	0.526853
1	0.414118
1	0.450125
1	0.882874
1	0.0426666
1	0.439212
1	0.382544
1	0.198025
1	0.699266
1	0.955819
1	0.766476
1	0.688863
1	0.766581
1	0.325537
1	0.676474
1	0.832021
1	0.309392
1	0.764124
1	0.986975
1	0.700188
1	0.473271
1	0.613666
1	0.860899
1	0.484762
1	0.574135
1	0.821824
1	0.255494
1	0.178396
1	0.947111
1	0.490426
1	0.624901
1	0.431044
1	0.738392
1	0.497922
1	0.894945
1	0.970385
1	0.865972
1	0.590214
1	0.33886
1	0.568145
1	0.284509
1	0.505186
1	0.917564
1	0.886927
1	0.237409
1	0.337473
1	0.158049
