0	0.169918
0	0.477115
0	0.0860072
0	0.371496
0	0.0211376
0	0.279233
0	0.583179
0	0.233157
0	0.756047
0	0.257893
0	0.584917
0	0.0839539
0	0.754052
0	0.686006
0	0.213852
0	0.12096
0	0.840005
0	0.765764
0	0.99461
0	0.813285
0	0.0534795
0	0.985475
0	0.251365
0	0.48153
0	0.0178591
0	0.259028
0	0.135893
0	0.74877
0	0.159098
0	0.399912
0	0.343229
0	0.845767
0	0.853705
0	0.279945
0	0.925213
0	0.781925
0	0.861151
0	0.260434
0	0.0881118
0	0.704587
0	0.760044
0	0.213132
0	0.992311
0	0.08691
0	0.108891
0	0.441541
0	0.0491585
0	0.902376
0	0.646132
0	0.0600852
0	0.378223
0	0.823965
0	0.891774
0	0.598408
0	0.449376
0	0.359
0	0.28185
0	0.698306
0	0.646457
0	0.296364
0	0.631016
0	0.408033
0	0.867266
0	0.969434
0	0.857892
0	0.618143
0	0.289012
0	0.662891
0	0.00857281
0	0.20874
0	0.205957
0	0.520307
0	0.568725
0	0.292556
0	0.170204
0	0.016809
0	0.662566
0	0.063329
0	0.476671
0	0.390382
0	0.203023
0	0.934629
0	0.925113
0	0.288776
0	0.492619
0	0.339593
0	0.517432
0	0.667245
0	0.696941
0	0.434761
0	0.715792
0	0.0151544
0	0.445521
0	0.407734
0	0.660507
0	0.115197
0	0.388825
0	0.744077
0	0.547204
0	0.53464
0	0.591109
0	0.997593
0	0.567149
0	0.169572
0	0.30964
0	0.8827
0	0.456171
0	0.635123
0	0.0501789
0	0.139451
0	0.96578
0	0.810467
0	0.251623
0	0.101164
0	0.310463
0	0.069179
0	0.900721
0	0.430544
0	0.859845
0	0.784065
0	0.578337
0	0.510307
0	0.691486
0	0.690562
0	0.565705
0	0.625262
0	0.914133
0	0.192492
0	0.772541
0	0.71965
0	0.382825
0	0.235575
0	0.375113
0	0.240384
0	0.183448
0	0.963389
0	0.563972
0	0.686339
0	0.348267
0	0.982161
0	0.996851
0	0.99756
0	0.115081
0	0.138084
0	0.13734
0	0.0763337
0	0.756733
0	0.666051
0	0.245636
0	0.493584
0	0.836627
0	0.282516
0	0.391556
0	0.976671
0	0.597873
0	0.11728
0	0.405918
0	0.494909
0	0.133259
0	0.627778
0	0.504389
0	0.772209
0	0.730928
0	0.101884
0	0.644312
0	0.696163
0	0.223644
0	0.787386
0	0.152479
0	0.412367
0	0.820766
0	0.812555
0	0.339023
0	0.663318
0	0.461279
0	0.0761195
0	0.644822
0	0.143016
0	0.538846
0	0.348534
0	0.218148
0	0.000519626
0	0.418092
0	0.570499
0	0.948539
0	0.0657457
0	0.643175
0	0.358985
0	0.0757239
0	0.535423
0	0.449731
0	0.103727
0	0.118962
0	0.611366
0	0.100181
0	0.795605
0	0.523842
0	0.511267
0	0.797055
0	0.378119
0	0.991762
0	0.176616
0	0.272703
0	0.429182
0	0.741074
0	0.404764
0	0.545898
0	0.305815
0	0.153048
0	0.77263
0	0.372188
0	0.431311
0	0.491955
0	0.057243
0	0.347272
0	0.553785
0	0.174066
0	0.570868
0	0.859456
0	0.906471
0	0.81917
0	0.31234
0	0.692754
0	0.0718629
0	0.88035
0	0.706779
0	0.277269
0	0.781127
0	0.749593
0	0.296905
0	0.744858
0	0.122812
0	0.0208381
0	0.613612
0	0.109236
0	0.915526
0	0.107241
0	0.86263
0	0.239803
0	0.0111189
0	0.110727
0	0.508371
0	0.683425
0	0.700333
0	0.0906806
0	0.52428
0	0.810144
0	0.322474
0	0.442486
0	0.439049
0	0.875386
0	0.734235
0	0.649369
0	0.486271
0	0.217315
0	0.0386292
0	0.29269
0	0.526853
0	0.414118
0	0.450125
0	0.882874
0	0.0426666
0	0.439212
0	0.382544
0	0.198025
0	0.699266
0	0.955819
0	0.766476
0	0.688863
0	0.766581
0	0.325537
0	0.676474
0	0.832021
0	0.309392
0	0.764124
0	0.986975
0	0.700188
0	0.473271
0	0.613666
0	0.860899
0	0.484762
