0	0.130849
0	0.402219
0	1.22088
0	2.35898
0	1.49632
0	0.849658
0	0.0174531
0	1.40508
0	0.679691
0	0.681732
0	0.638274
0	0.868616
0	2.68627
0	0.0245837
0	1.05542
0	0.103379
0	0.86102
0	0.604235
0	0.256325
0	2.81134
0	0.143644
0	0.118532
0	0.318487
0	0.331554
0	0.241713
0	0.795229
0	2.32546
0	1.78202
0	0.224668
0	0.0663717
0	4.30208
0	0.0291159
0	0.858075
0	1.88426
0	3.03198
0	0.343082
0	1.77329
0	0.15639
0	0.793632
0	0.977176
0	0.417997
0	0.948839
0	1.82326
0	0.0810128
0	1.57532
0	1.70404
0	2.4787
0	0.314088
0	1.73886
0	0.299432
0	0.0130448
0	3.79873
0	5.19409
0	1.27864
0	1.4201
0	2.1847
0	1.57836
0	0.832507
0	1.35671
0	1.06862
0	0.978939
0	1.66694
0	1.25252
0	0.209922
0	0.403283
0	3.00251
0	0.773713
0	0.470891
0	0.201868
0	0.0370704
0	0.395059
0	0.633703
0	0.0543469
0	0.035047
0	0.25703
0	0.125436
0	0.138319
0	0.224682
0	0.810221
0	0.00272649
0	0.624193
0	0.521997
0	2.82011
0	1.58972
0	0.380926
0	0.323588
0	1.43617
0	0.212107
0	0.137599
0	0.777363
0	0.707627
0	0.115074
0	0.257876
0	0.436604
0	2.76626
0	1.07875
0	0.918097
0	0.131268
0	1.59909
0	0.413997
0	0.362479
0	1.10417
0	1.52988
0	0.491513
0	2.07992
0	1.2498
0	1.12141
0	2.50065
0	0.524485
0	1.09695
0	0.0436977
0	1.02795
0	0.309162
0	0.900785
0	0.165301
0	2.58007
0	0.878604
0	2.98
0	0.164842
0	4.21151
0	0.328351
0	2.99728
0	0.405237
0	1.88272
0	2.58117
0	0.123158
0	3.55706
0	3.01768
0	0.109391
0	0.102001
0	0.713568
0	2.49491
0	0.42217
0	4.2627
0	2.3751
0	0.101084
0	1.82515
0	0.43496
0	1.11753
0	0.0766335
0	0.881701
0	0.715092
0	0.313782
0	0.084926
0	0.816099
0	0.474477
0	0.450792
0	0.308999
0	1.01615
0	1.49058
0	0.19253
0	0.214067
0	1.00939
0	0.36603
0	0.721182
0	0.172423
0	0.160056
0	2.48554
0	1.16623
0	0.311081
0	0.994881
0	1.78178
0	0.751734
0	0.811193
0	0.179117
0	0.781281
0	0.269909
0	0.470135
0	0.278701
0	0.786847
0	0.497847
0	2.14117
0	1.52686
0	0.273342
0	0.929105
0	1.55762
0	0.867028
0	0.341709
0	0.124166
0	2.3882
0	2.70542
0	0.194513
0	0.0274248
0	1.54872
0	0.0666161
0	0.0553001
0	0.26692
0	0.81637
0	0.99671
0	0.574509
0	0.0259293
0	1.00078
0	2.70005
0	0.00569726
0	0.555229
0	0.134172
0	0.852369
0	1.2651
0	1.40946
0	1.25919
0	0.258204
0	1.10937
0	1.12619
0	0.665809
0	2.53079
0	0.41989
0	0.943257
0	0.333565
0	1.1075
0	3.03036
0	0.852741
0	0.00237417
0	0.721015
0	0.135963
0	1.70329
0	0.525997
0	1.06753
0	1.27425
0	0.86797
0	1.29409
0	1.04699
0	0.839131
0	1.0411
0	3.19496
0	3.12479
0	0.0152137
0	0.182466
0	0.24394
0	1.54169
0	0.0736546
0	1.1494
0	0.170529
0	0.560005
0	0.809354
0	1.67325
0	1.80374
0	0.385625
0	0.629725
0	0.504623
0	0.0491278
0	0.336933
0	0.232098
0	1.69296
0	1.2478
0	1.18067
0	2.785
0	2.77802
0	1.11788
0	0.047709
0	0.399656
0	1.71482
0	1.39349
0	1.28835
0	1.02923
0	1.39264
0	0.0666979
0	0.515996
0	0.653217
0	1.60703
0	5.32474
0	0.0818088
0	1.72365
0	0.176734
0	0.377107
0	1.29209
0	2.14914
0	0.0829595
0	0.640768
0	0.302742
0	3.19866
0	0.993549
0	2.25619
0	2.02187
0	0.291641
0	1.13698
0	0.271967
0	0.59125
0	1.16565
0	1.71745
0	0.194709
0	0.399887
0	0.069777
0	3.22827
0	1.2214
0	1.55915
0	0.801802
0	0.0311336
0	0.998287
0	1.0138
0	0.296542
0	0.193434
0	1.0112
0	1.09907
0	0.629764
0	1.88094
0	0.94989
0	0.0686781
0	0.465447
0	0.0631322
0	0.150197
0	0.697787
0	1.59993
0	0.213815
0	1.49704
0	0.749287
0	1.53232
0	0.112995
