3	2	0	5
3	2	0	6
3	3	0	6
3	3	-1	6
3	2	-1	6
3	2	-2	6
3	3	-2	6
3	4	-2	6
3	4	-2	5
3	4	-1	5
3	3	-1	5
3	3	-2	5
3	4	-2	5
3	3	-2	5
3	4	-2	5
3	4	-3	5
3	3	-3	5
3	2	-3	5
3	3	-3	5
3	3	-3	6
3	3	-3	5
3	3	-3	6
3	4	-3	6
3	4	-3	7
3	5	-3	7
3	5	-3	8
3	5	-3	9
3	4	-3	9
3	4	-4	9
3	5	-4	9
3	5	-4	8
3	5	-4	9
3	5	-4	10
3	6	-4	10
3	6	-3	10
3	6	-2	10
3	6	-2	9
3	7	-2	9
3	6	-2	9
3	6	-2	8
3	5	-2	8
3	5	-3	8
3	5	-3	9
3	5	-2	9
3	5	-2	8
3	5	-2	7
3	5	-2	6
3	5	-2	7
3	4	-2	7
3	4	-3	7
3	3	-3	7
3	3	-3	6
3	4	-3	6
3	4	-3	5
3	4	-2	5
3	4	-2	4
4	0	1	0
4	0	1	1
4	0	1	0
4	0	1	-1
4	0	1	0
4	1	1	0
4	1	1	1
4	1	2	1
4	1	2	2
4	0	2	2
4	0	1	2
4	0	1	3
4	-1	1	3
4	-1	1	4
4	-1	1	3
4	-1	1	4
4	-2	1	4
4	-2	2	4
4	-1	2	4
4	-1	3	4
4	-1	2	4
4	0	2	4
4	0	2	5
4	0	2	6
4	0	2	7
4	0	1	7
4	1	1	7
4	1	0	7
4	1	1	7
4	1	0	7
4	1	1	7
4	1	1	8
4	1	2	8
4	2	2	8
4	3	2	8
4	3	1	8
4	3	2	8
4	4	2	8
4	4	2	9
4	4	1	9
4	4	2	9
4	4	3	9
4	4	2	9
4	4	1	9
4	4	0	9
4	4	-1	9
4	4	-1	8
4	4	-2	8
4	3	-2	8
4	3	-1	8
4	3	-1	9
4	3	-1	8
4	3	-1	7
4	3	-2	7
4	3	-2	6
4	3	-3	6
4	3	-2	6
4	3	-2	5
4	3	-2	4
4	3	-2	3
4	3	-2	4
4	3	-2	5
4	3	-2	6
4	4	-2	6
4	4	-1	6
4	4	-1	5
4	5	-1	5
4	5	-1	6
4	5	-1	7
4	4	-1	7
4	4	0	7
4	4	1	7
4	4	0	7
4	4	-1	7
4	4	0	7
4	4	0	8
4	4	0	7
4	4	1	7
4	5	1	7
4	5	0	7
4	6	0	7
4	6	0	6
4	6	0	5
4	7	0	5
4	8	0	5
4	8	0	4
4	8	1	4
4	8	0	4
4	8	0	5
4	7	0	5
4	7	0	4
4	7	-1	4
4	7	-2	4
4	7	-2	3
4	6	-2	3
4	6	-2	4
4	5	-2	4
4	5	-2	3
4	5	-2	4
4	5	-2	5
5	0	0	1
5	0	-1	1
5	1	-1	1
5	0	-1	1
5	1	-1	1
5	2	-1	1
5	2	-1	0
5	2	-1	-1
5	3	-1	-1
5	4	-1	-1
5	4	-2	-1
5	5	-2	-1
5	5	-2	-2
5	4	-2	-2
5	5	-2	-2
5	5	-2	-3
5	6	-2	-3
5	7	-2	-3
5	7	-2	-4
5	7	-2	-3
5	8	-2	-3
5	8	-2	-4
5	9	-2	-4
5	8	-2	-4
5	8	-2	-3
5	8	-3	-3
5	8	-2	-3
5	8	-2	-4
5	8	-2	-3
5	9	-2	-3
5	9	-2	-2
5	8	-2	-2
5	8	-2	-3
5	7	-2	-3
5	7	-2	-4
5	7	-3	-4
5	6	-3	-4
5	6	-3	-3
5	7	-3	-3
5	8	-3	-3
5	8	-2	-3
5	7	-2	-3
5	7	-2	-2
5	6	-2	-2
5	6	-2	-3
5	6	-3	-3
5	5	-3	-3
5	5	-3	-2
5	5	-3	-3
5	5	-3	-4
5	6	-3	-4
5	5	-3	-4
5	5	-2	-4
5	5	-3	-4
5	4	-3	-4
5	4	-2	-4
5	4	-3	-4
5	4	-3	-5
5	4	-4	-5
5	4	-3	-5
5	4	-3	-6
5	4	-4	-6
5	4	-5	-6
5	4	-4	-6
5	4	-4	-5
5	4	-3	-5
5	4	-2	-5
5	4	-2	-6
5	4	-1	-6
5	4	-1	-5
5	4	-1	-4
5	4	-2	-4
5	4	-1	-4
5	4	-1	-5
5	4	0	-5
5	5	0	-5
5	5	1	-5
5	4	1	-5
5	4	1	-6
5	4	0	-6
5	4	1	-6
5	4	2	-6
5	5	2	-6
5	5	1	-6
5	5	0	-6
5	6	0	-6
5	6	0	-7
5	6	1	-7
5	6	1	-6
5	5	1	-6
5	5	1	-5
5	5	1	-6
5	6	1	-6
5	7	1	-6
5	7	1	-5
5	7	1	-6
5	7	2	-6
5	7	3	-6
5	7	4	-6
5	8	4	-6
6	0	-1	0
6	0	-1	-1
6	0	0	-1
6	0	1	-1
6	0	1	-2
6	-1	1	-2
6	0	1	-2
6	0	2	-2
6	1	2	-2
6	1	2	-3
6	1	1	-3
6	1	1	-4
6	2	1	-4
6	2	1	-3
6	2	1	-4
6	2	1	-3
6	1	1	-3
6	2	1	-3
6	2	2	-3
6	2	1	-3
6	2	1	-4
6	2	1	-3
6	2	0	-3
6	3	0	-3
6	4	0	-3
6	4	1	-3
6	4	2	-3
6	4	2	-4
6	4	3	-4
6	5	3	-4
6	6	3	-4
6	6	4	-4
6	6	4	-3
6	6	3	-3
6	5	3	-3
6	5	3	-2
6	5	2	-2
6	5	3	-2
6	5	4	-2
6	5	3	-2
6	5	4	-2
6	5	4	-1
6	5	3	-1
6	5	2	-1
6	4	2	-1
6	4	1	-1
6	3	1	-1
6	2	1	-1
6	2	1	0
6	2	1	-1
6	2	0	-1
6	3	0	-1
6	3	0	0
6	2	0	0
6	1	0	0
6	2	0	0
6	2	1	0
6	2	2	0
6	2	3	0
6	2	3	1
6	2	3	0
6	2	3	1
6	2	3	0
6	3	3	0
6	3	4	0
6	2	4	0
6	3	4	0
6	3	3	0
6	3	3	1
6	2	3	1
6	2	2	1
6	2	3	1
6	2	4	1
6	2	4	0
6	3	4	0
6	3	4	1
6	3	3	1
6	3	4	1
6	4	4	1
6	4	3	1
6	4	2	1
6	5	2	1
6	5	1	1
6	5	1	2
6	4	1	2
6	3	1	2
6	3	1	1
6	3	2	1
6	3	2	2
6	3	2	1
6	3	2	2
6	3	1	2
6	3	1	3
6	3	2	3
6	3	2	4
6	3	1	4
6	3	0	4
6	3	-1	4
6	2	-1	4
6	3	-1	4
7	0	1	0
7	0	2	0
7	0	2	1
7	-1	2	1
7	-1	2	0
7	-1	1	0
7	-2	1	0
7	-2	2	0
7	-2	2	-1
7	-2	2	-2
7	-3	2	-2
7	-4	2	-2
7	-4	1	-2
7	-5	1	-2
7	-6	1	-2
7	-5	1	-2
7	-5	2	-2
7	-5	2	-1
7	-5	2	0
7	-5	3	0
7	-4	3	0
7	-4	2	0
7	-4	3	0
7	-4	3	1
7	-4	2	1
7	-3	2	1
7	-3	1	1
7	-3	1	2
7	-4	1	2
7	-4	2	2
7	-4	2	1
7	-5	2	1
7	-5	2	2
7	-4	2	2
7	-5	2	2
7	-5	3	2
7	-6	3	2
7	-6	2	2
7	-6	2	3
7	-5	2	3
7	-5	3	3
7	-5	4	3
7	-5	4	2
7	-6	4	2
7	-6	4	3
7	-6	3	3
7	-6	3	4
7	-6	3	3
7	-6	3	4
7	-6	2	4
7	-6	2	3
7	-6	2	4
7	-6	1	4
7	-6	2	4
7	-6	2	5
7	-6	2	4
7	-6	2	5
7	-6	2	6
7	-6	2	7
7	-7	2	7
7	-7	2	6
7	-6	2	6
7	-6	3	6
7	-6	2	6
7	-5	2	6
7	-4	2	6
7	-4	2	7
7	-4	1	7
7	-4	1	6
7	-3	1	6
7	-3	1	7
7	-3	1	8
7	-3	2	8
7	-3	2	7
7	-3	3	7
7	-3	3	6
7	-4	3	6
7	-3	3	6
7	-3	3	7
7	-3	3	8
7	-3	4	8
7	-3	4	9
7	-4	4	9
7	-4	5	9
7	-5	5	9
7	-5	5	8
7	-5	5	9
7	-4	5	9
7	-3	5	9
7	-3	6	9
7	-3	5	9
7	-3	5	10
7	-2	5	10
7	-3	5	10
7	-2	5	10
7	-3	5	10
7	-3	6	10
7	-3	5	10
7	-4	5	10
7	-3	5	10
8	1	0	0
8	1	-1	0
8	2	-1	0
8	2	0	0
8	3	0	0
8	3	1	0
8	3	1	1
8	3	0	1
8	3	0	2
8	3	0	3
8	4	0	3
8	5	0	3
8	4	0	3
8	4	-1	3
8	3	-1	3
8	2	-1	3
8	2	-1	4
8	2	0	4
8	2	0	3
8	2	1	3
8	2	1	4
8	2	2	4
8	2	1	4
8	2	0	4
8	2	1	4
8	2	2	4
8	2	2	3
8	1	2	3
8	0	2	3
8	1	2	3
8	1	2	2
8	0	2	2
8	0	3	2
8	0	3	1
8	0	3	2
8	0	4	2
8	0	4	3
8	0	4	2
8	0	4	1
8	0	4	0
8	0	4	-1
8	0	3	-1
8	0	4	-1
8	1	4	-1
8	1	5	-1
8	2	5	-1
8	2	6	-1
8	3	6	-1
8	3	6	-2
8	3	6	-3
8	3	7	-3
8	3	6	-3
8	3	6	-2
8	4	6	-2
8	5	6	-2
8	5	6	-1
8	5	6	0
8	5	6	1
8	5	5	1
8	4	5	1
8	3	5	1
8	3	4	1
8	3	4	2
8	2	4	2
8	2	3	2
8	2	4	2
8	1	4	2
8	1	4	3
8	1	5	3
8	1	4	3
8	2	4	3
8	2	3	3
8	2	2	3
8	2	2	4
8	1	2	4
8	2	2	4
8	2	3	4
8	3	3	4
8	3	2	4
8	4	2	4
8	5	2	4
8	5	2	3
8	5	1	3
8	5	2	3
8	4	2	3
8	4	2	2
8	4	2	3
8	4	1	3
8	3	1	3
8	3	0	3
8	2	0	3
8	2	-1	3
8	2	-1	2
8	3	-1	2
8	4	-1	2
8	4	-1	3
8	4	-1	2
8	4	-1	1
8	5	-1	1
8	5	-2	1
9	0	1	0
9	0	0	0
9	-1	0	0
9	-2	0	0
9	-2	-1	0
9	-1	-1	0
9	-1	-1	-1
9	0	-1	-1
9	0	-1	0
9	0	-1	-1
9	1	-1	-1
9	0	-1	-1
9	0	0	-1
9	1	0	-1
9	0	0	-1
9	0	0	-2
9	0	0	-1
9	0	0	-2
9	0	0	-3
9	0	1	-3
9	1	1	-3
9	1	0	-3
9	2	0	-3
9	2	0	-2
9	1	0	-2
9	1	-1	-2
9	1	-1	-3
9	2	-1	-3
9	2	0	-3
9	2	0	-2
9	2	0	-1
9	2	0	0
9	3	0	0
9	3	0	1
9	4	0	1
9	4	-1	1
9	4	-1	0
9	4	0	0
9	4	1	0
9	4	2	0
9	4	1	0
9	4	0	0
9	3	0	0
9	3	0	1
9	4	0	1
9	4	-1	1
9	3	-1	1
9	3	0	1
9	3	0	0
9	3	1	0
9	3	1	-1
9	3	1	-2
9	2	1	-2
9	3	1	-2
9	3	1	-3
9	4	1	-3
9	3	1	-3
9	3	0	-3
9	3	0	-4
9	3	0	-5
9	3	-1	-5
9	4	-1	-5
9	4	0	-5
9	4	-1	-5
9	3	-1	-5
9	3	-1	-4
9	4	-1	-4
9	5	-1	-4
9	5	-2	-4
9	5	-3	-4
9	4	-3	-4
9	4	-3	-5
9	4	-4	-5
9	5	-4	-5
9	5	-3	-5
9	5	-2	-5
9	5	-2	-6
9	6	-2	-6
9	6	-3	-6
9	6	-4	-6
9	6	-3	-6
9	6	-4	-6
9	5	-4	-6
9	6	-4	-6
9	6	-5	-6
9	7	-5	-6
9	7	-4	-6
9	8	-4	-6
9	8	-3	-6
9	7	-3	-6
9	7	-3	-5
9	8	-3	-5
9	8	-3	-6
9	8	-2	-6
9	8	-3	-6
9	8	-3	-7
9	8	-2	-7
9	9	-2	-7
9	10	-2	-7
9	9	-2	-7
10	1	0	0
10	0	0	0
10	0	-1	0
10	0	-2	0
10	0	-1	0
10	0	-2	0
10	0	-2	1
10	0	-2	0
10	0	-2	1
10	-1	-2	1
10	-1	-1	1
10	-1	-2	1
10	-1	-3	1
10	-1	-3	2
10	-1	-3	3
10	0	-3	3
10	-1	-3	3
10	0	-3	3
10	1	-3	3
10	0	-3	3
10	1	-3	3
10	2	-3	3
10	2	-2	3
10	1	-2	3
10	2	-2	3
10	3	-2	3
10	4	-2	3
10	3	-2	3
10	3	-2	2
10	3	-2	1
10	2	-2	1
10	3	-2	1
10	3	-2	2
10	3	-2	1
10	3	-2	2
10	3	-2	1
10	4	-2	1
10	5	-2	1
10	5	-1	1
10	5	-1	0
10	6	-1	0
10	5	-1	0
10	6	-1	0
10	6	-2	0
10	5	-2	0
10	4	-2	0
10	3	-2	0
10	3	-1	0
10	4	-1	0
10	4	-1	1
10	4	0	1
10	4	0	0
10	4	-1	0
10	5	-1	0
10	5	-2	0
10	5	-1	0
10	6	-1	0
10	6	-1	1
10	6	0	1
10	7	0	1
10	7	1	1
10	7	2	1
10	8	2	1
10	7	2	1
10	7	3	1
10	7	2	1
10	7	2	0
10	7	3	0
10	7	3	1
10	7	3	0
10	6	3	0
10	6	3	-1
10	5	3	-1
10	4	3	-1
10	4	2	-1
10	4	1	-1
10	4	1	-2
10	3	1	-2
10	3	0	-2
10	4	0	-2
10	5	0	-2
10	5	0	-3
10	5	1	-3
10	6	1	-3
10	6	1	-2
10	6	0	-2
10	6	0	-1
10	6	-1	-1
10	6	0	-1
10	6	0	0
10	6	-1	0
10	6	-1	-1
10	6	-1	-2
10	7	-1	-2
10	8	-1	-2
10	8	-1	-1
10	7	-1	-1
10	7	0	-1
10	8	0	-1
10	8	1	-1
11	-1	0	0
11	-1	0	-1
11	-1	0	-2
11	-1	1	-2
11	-2	1	-2
11	-3	1	-2
11	-3	1	-3
11	-3	0	-3
11	-3	0	-2
11	-3	0	-1
11	-3	-1	-1
11	-3	-1	0
11	-3	-1	-1
11	-3	-2	-1
11	-3	-2	0
11	-3	-1	0
11	-3	0	0
11	-2	0	0
11	-2	-1	0
11	-2	-2	0
11	-2	-2	-1
11	-2	-2	-2
11	-2	-1	-2
11	-3	-1	-2
11	-2	-1	-2
11	-2	-1	-3
11	-2	-2	-3
11	-2	-1	-3
11	-3	-1	-3
11	-3	0	-3
11	-3	0	-4
11	-3	-1	-4
11	-4	-1	-4
11	-4	-1	-5
11	-4	-1	-6
11	-4	-2	-6
11	-5	-2	-6
11	-5	-3	-6
11	-5	-2	-6
11	-5	-2	-7
11	-5	-2	-8
11	-5	-2	-9
11	-5	-3	-9
11	-4	-3	-9
11	-4	-2	-9
11	-5	-2	-9
11	-5	-1	-9
11	-4	-1	-9
11	-3	-1	-9
11	-3	0	-9
11	-3	-1	-9
11	-2	-1	-9
11	-2	0	-9
11	-2	0	-10
11	-2	0	-9
11	-2	0	-8
11	-2	0	-9
11	-1	0	-9
11	0	0	-9
11	0	-1	-9
11	0	-1	-10
11	0	0	-10
11	0	-1	-10
11	0	-1	-11
11	1	-1	-11
11	1	-1	-12
11	1	-1	-13
11	1	-2	-13
11	0	-2	-13
11	0	-3	-13
11	0	-3	-12
11	0	-3	-13
11	0	-3	-14
11	0	-3	-13
11	-1	-3	-13
11	-1	-3	-12
11	-2	-3	-12
11	-3	-3	-12
11	-4	-3	-12
11	-4	-3	-11
11	-5	-3	-11
11	-4	-3	-11
11	-5	-3	-11
11	-5	-2	-11
11	-5	-1	-11
11	-5	-2	-11
11	-6	-2	-11
11	-6	-1	-11
11	-6	0	-11
11	-6	1	-11
11	-6	2	-11
11	-6	2	-10
11	-6	3	-10
11	-6	3	-9
11	-6	3	-8
11	-6	3	-9
11	-6	2	-9
11	-5	2	-9
11	-5	1	-9
11	-5	2	-9
12	0	0	-1
12	0	-1	-1
12	-1	-1	-1
12	-1	-1	0
12	0	-1	0
12	0	0	0
12	1	0	0
12	1	-1	0
12	1	-1	1
12	2	-1	1
12	3	-1	1
12	3	-1	0
12	3	-1	-1
12	3	0	-1
12	3	-1	-1
12	3	-2	-1
12	2	-2	-1
12	2	-2	0
12	2	-3	0
12	3	-3	0
12	4	-3	0
12	5	-3	0
12	5	-3	1
12	5	-3	0
12	5	-3	-1
12	5	-3	-2
12	5	-4	-2
12	6	-4	-2
12	7	-4	-2
12	7	-5	-2
12	7	-5	-1
12	7	-5	0
12	7	-4	0
12	7	-5	0
12	8	-5	0
12	8	-4	0
12	8	-4	-1
12	8	-4	0
12	8	-3	0
12	9	-3	0
12	9	-4	0
12	9	-3	0
12	9	-4	0
12	9	-4	1
12	9	-5	1
12	10	-5	1
12	10	-5	2
12	10	-5	3
12	10	-6	3
12	11	-6	3
12	12	-6	3
12	12	-6	2
12	12	-6	3
12	12	-5	3
12	13	-5	3
12	13	-5	4
12	12	-5	4
12	12	-5	5
12	12	-4	5
12	11	-4	5
12	11	-5	5
12	11	-5	4
12	11	-5	5
12	11	-5	6
12	11	-6	6
12	10	-6	6
12	10	-5	6
12	11	-5	6
12	12	-5	6
12	11	-5	6
12	11	-4	6
12	11	-5	6
12	12	-5	6
12	11	-5	6
12	11	-5	7
12	11	-6	7
12	10	-6	7
12	10	-6	8
12	10	-6	9
12	10	-5	9
12	9	-5	9
12	9	-6	9
12	9	-6	10
12	9	-6	11
12	9	-7	11
12	9	-6	11
12	9	-6	12
12	10	-6	12
12	10	-5	12
12	10	-6	12
12	10	-5	12
12	10	-6	12
12	10	-6	13
12	11	-6	13
12	11	-6	14
12	11	-6	13
12	11	-6	12
12	11	-5	12
12	11	-5	11
12	12	-5	11
13	0	0	1
13	-1	0	1
13	-1	0	2
13	-1	0	1
13	-1	0	0
13	-2	0	0
13	-2	0	-1
13	-2	0	-2
13	-2	-1	-2
13	-3	-1	-2
13	-3	-1	-1
13	-3	-1	-2
13	-3	0	-2
13	-3	0	-1
13	-3	0	0
13	-3	1	0
13	-3	1	1
13	-3	1	0
13	-3	1	1
13	-3	1	2
13	-2	1	2
13	-2	2	2
13	-1	2	2
13	-1	3	2
13	-1	2	2
13	0	2	2
13	-1	2	2
13	-1	1	2
13	-1	1	3
13	-1	1	4
13	-2	1	4
13	-2	2	4
13	-1	2	4
13	-1	3	4
13	-1	3	3
13	-1	3	2
13	-1	4	2
13	-1	3	2
13	-1	3	3
13	-1	2	3
13	-1	1	3
13	-1	2	3
13	-1	1	3
13	-1	1	2
13	-1	0	2
13	-1	0	1
13	-2	0	1
13	-3	0	1
13	-3	0	2
13	-3	0	1
13	-3	1	1
13	-3	2	1
13	-3	2	2
13	-2	2	2
13	-2	3	2
13	-2	4	2
13	-2	5	2
13	-2	4	2
13	-2	3	2
13	-3	3	2
13	-3	2	2
13	-3	2	1
13	-4	2	1
13	-4	2	2
13	-3	2	2
13	-3	3	2
13	-3	3	3
13	-3	4	3
13	-3	3	3
13	-2	3	3
13	-3	3	3
13	-3	2	3
13	-3	2	2
13	-4	2	2
13	-5	2	2
13	-5	2	3
13	-5	1	3
13	-5	1	4
13	-5	1	3
13	-5	1	4
13	-5	0	4
13	-5	0	5
13	-5	0	6
13	-5	1	6
13	-5	1	5
13	-5	1	6
13	-5	2	6
13	-5	2	7
13	-5	2	6
13	-5	3	6
13	-6	3	6
13	-6	2	6
13	-6	1	6
13	-6	2	6
13	-6	3	6
13	-6	3	5
13	-7	3	5
13	-7	3	4
13	-7	2	4
13	-8	2	4
14	0	0	1
14	0	1	1
14	0	2	1
14	0	1	1
14	1	1	1
14	1	1	2
14	1	1	1
14	1	1	2
14	1	1	3
14	0	1	3
14	0	0	3
14	1	0	3
14	2	0	3
14	2	0	4
14	3	0	4
14	4	0	4
14	4	0	5
14	4	-1	5
14	4	0	5
14	3	0	5
14	3	0	4
14	3	0	5
14	4	0	5
14	4	0	4
14	4	1	4
14	4	1	3
14	5	1	3
14	4	1	3
14	5	1	3
14	5	1	4
14	5	0	4
14	5	1	4
14	4	1	4
14	4	1	3
14	4	0	3
14	3	0	3
14	3	1	3
14	3	1	4
14	3	1	3
14	3	2	3
14	3	3	3
14	3	4	3
14	3	5	3
14	3	4	3
14	4	4	3
14	4	5	3
14	4	4	3
14	3	4	3
14	4	4	3
14	4	5	3
14	4	5	2
14	4	5	1
14	4	5	0
14	4	5	1
14	5	5	1
14	5	5	0
14	4	5	0
14	3	5	0
14	2	5	0
14	1	5	0
14	1	5	1
14	2	5	1
14	2	5	0
14	2	5	1
14	2	6	1
14	2	5	1
14	3	5	1
14	4	5	1
14	4	6	1
14	4	6	0
14	4	5	0
14	4	5	1
14	4	4	1
14	5	4	1
14	5	4	0
14	6	4	0
14	6	3	0
14	5	3	0
14	6	3	0
14	6	4	0
14	6	4	1
14	6	5	1
14	5	5	1
14	5	5	2
14	5	4	2
14	5	5	2
14	5	5	1
14	5	5	0
14	5	5	1
14	5	6	1
14	5	7	1
14	6	7	1
14	6	7	2
14	6	8	2
14	5	8	2
14	5	9	2
14	5	8	2
14	6	8	2
14	7	8	2
14	6	8	2
15	1	0	0
15	1	1	0
15	2	1	0
15	1	1	0
15	1	1	1
15	0	1	1
15	-1	1	1
15	-1	1	0
15	-1	1	-1
15	0	1	-1
15	0	2	-1
15	-1	2	-1
15	-1	2	0
15	-1	2	1
15	-1	2	0
15	-1	2	1
15	-1	1	1
15	-1	1	2
15	-2	1	2
15	-2	1	1
15	-3	1	1
15	-2	1	1
15	-2	2	1
15	-3	2	1
15	-3	2	2
15	-2	2	2
15	-1	2	2
15	-2	2	2
15	-3	2	2
15	-3	2	3
15	-3	2	2
15	-3	3	2
15	-3	4	2
15	-3	4	1
15	-4	4	1
15	-3	4	1
15	-3	4	2
15	-3	3	2
15	-3	3	1
15	-2	3	1
15	-2	3	0
15	-1	3	0
